Post ID	Campaign Name	Image Name	Platform	Graphic Headline	Image Prompt	Caption	Hashtags	Scheduled Date	Scheduled Time	Holiday Or Seasonal Context	Status	Enabled
20270324-FB-119	CommunityBridge Annual Growth Campaign 2026-2027	2027-03-parent-trust-11	Facebook	Trust Grows Through Clear Communication	supportive branded social graphic, family trust theme, clean portrait layout, soft green and blue arcs, subtle family silhouettes or icons, modern calming typography, instagram portrait 4:5, CommunityBridge branding, Spring Growth emphasis, headline text Trust Grows Through Clear Communication	Trust is built through steady communication, clear expectations, and reliable follow-through. CommunityBridge helps organizations create a more supportive experience for families through stronger coordination. Request a demo to see how the platform supports trust at scale. This season is a good time to focus on spring growth and clearer reporting rhythms.	#CommunityBridge #ParentTrust #FamilySupport #ABATherapy #CareTeams #HealthcareTechnology	2027-03-24	10:00 AM	None	Pending	TRUE
20270324-IG-119	CommunityBridge Annual Growth Campaign 2026-2027	2027-03-parent-trust-11	Instagram	Trust Grows Through Clear Communication	supportive branded social graphic, family trust theme, clean portrait layout, soft green and blue arcs, subtle family silhouettes or icons, modern calming typography, instagram portrait 4:5, CommunityBridge branding, Spring Growth emphasis, headline text Trust Grows Through Clear Communication	Trust grows when families feel informed and supported. CommunityBridge helps teams create a clearer experience from day to day. Request a demo to see how. This season is all about spring growth and clearer reporting rhythms.	#CommunityBridge #ParentTrust #FamilySupport #ABATherapy #CareTeams #HealthcareTechnology	2027-03-24	10:00 AM	None	Pending	TRUE
20270326-FB-120	CommunityBridge Annual Growth Campaign 2026-2027	2027-03-provider-growth-12	Facebook	Growth Needs Systems That Scale	professional growth-focused healthcare graphic, clean white field, subtle upward motion elements, dashboard and team icons, blue-green brand accents, modern polished portrait composition, instagram portrait 4:5, CommunityBridge branding, Spring Growth emphasis, headline text Growth Needs Systems That Scale	As organizations grow, the need for consistent systems grows with them. CommunityBridge helps providers support expansion without losing visibility, communication, or operational confidence. Request a demo to explore scalable coordination. This season is a good time to focus on spring growth and clearer reporting rhythms.	#CommunityBridge #ProviderGrowth #ABATherapy #HealthcareOperations #ScalableSystems #ClinicLeadership	2027-03-26	10:00 AM	None	Pending	TRUE
20270326-IG-120	CommunityBridge Annual Growth Campaign 2026-2027	2027-03-provider-growth-12	Instagram	Growth Needs Systems That Scale	professional growth-focused healthcare graphic, clean white field, subtle upward motion elements, dashboard and team icons, blue-green brand accents, modern polished portrait composition, instagram portrait 4:5, CommunityBridge branding, Spring Growth emphasis, headline text Growth Needs Systems That Scale	Growth works better when the system behind it can scale. CommunityBridge helps providers build with more visibility and confidence. Request a demo to learn more. This season is all about spring growth and clearer reporting rhythms.	#CommunityBridge #ProviderGrowth #ABATherapy #HealthcareOperations #ScalableSystems #ClinicLeadership	2027-03-26	10:00 AM	None	Pending	TRUE
20270402-FB-121	CommunityBridge Annual Growth Campaign 2026-2027	2027-04-faq-education-01	Facebook	Acceptance Begins With Respectful Support	educational branded social graphic, portrait layout, FAQ card motif, calm healthcare-tech palette, clean whitespace, modern headline and subtle icon accents, instagram portrait 4:5, CommunityBridge branding, Autism Acceptance emphasis, headline text Acceptance Begins With Respectful Support	Autism Acceptance Month is a reminder that respectful support starts with listening, clarity, and systems that help teams respond well. CommunityBridge helps providers strengthen communication and coordination in ways that better support families and staff. Request a demo to learn more.	#CommunityBridge #ABAEducation #HealthcareWorkflow #ABATherapy #OperationsSupport #ProviderTools #AutismAcceptanceMonth #RespectfulSupport	2027-04-02	10:00 AM	Autism Acceptance Month	Pending	TRUE
20270402-IG-121	CommunityBridge Annual Growth Campaign 2026-2027	2027-04-faq-education-01	Instagram	Acceptance Begins With Respectful Support	educational branded social graphic, portrait layout, FAQ card motif, calm healthcare-tech palette, clean whitespace, modern headline and subtle icon accents, instagram portrait 4:5, CommunityBridge branding, Autism Acceptance emphasis, headline text Acceptance Begins With Respectful Support	Autism Acceptance Month is a good time to center respectful support and clearer communication. CommunityBridge helps teams build workflows that better support families and staff. Request a demo to learn more.	#CommunityBridge #ABAEducation #HealthcareWorkflow #ABATherapy #OperationsSupport #ProviderTools #AutismAcceptanceMonth #RespectfulSupport	2027-04-02	10:00 AM	Autism Acceptance Month	Pending	TRUE
20270405-FB-122	CommunityBridge Annual Growth Campaign 2026-2027	2027-04-demo-cta-02	Facebook	Acceptance Begins With Respectful Support	branded promotional static graphic, clean modern healthcare-tech style, subtle app interface cards, green call-to-action accent, white and slate composition, confident headline area, instagram portrait 4:5, CommunityBridge branding, Autism Acceptance emphasis, headline text Acceptance Begins With Respectful Support	Autism Acceptance Month is a reminder that respectful support starts with listening, clarity, and systems that help teams respond well. CommunityBridge helps providers strengthen communication and coordination in ways that better support families and staff. Request a demo to learn more.	#CommunityBridge #RequestADemo #ABATherapy #HealthcareTechnology #CareCoordination #ClinicOperations #AutismAcceptanceMonth #RespectfulSupport	2027-04-05	10:00 AM	Autism Acceptance Month	Pending	TRUE
20270405-IG-122	CommunityBridge Annual Growth Campaign 2026-2027	2027-04-demo-cta-02	Instagram	Acceptance Begins With Respectful Support	branded promotional static graphic, clean modern healthcare-tech style, subtle app interface cards, green call-to-action accent, white and slate composition, confident headline area, instagram portrait 4:5, CommunityBridge branding, Autism Acceptance emphasis, headline text Acceptance Begins With Respectful Support	Autism Acceptance Month is a good time to center respectful support and clearer communication. CommunityBridge helps teams build workflows that better support families and staff. Request a demo to learn more.	#CommunityBridge #RequestADemo #ABATherapy #HealthcareTechnology #CareCoordination #ClinicOperations #AutismAcceptanceMonth #RespectfulSupport	2027-04-05	10:00 AM	Autism Acceptance Month	Pending	TRUE
20270407-FB-123	CommunityBridge Annual Growth Campaign 2026-2027	2027-04-role-based-dashboards-03	Facebook	Acceptance Begins With Respectful Support	clean branded healthcare-tech social graphic, white and slate background with subtle blue-green gradient accents, calm modern layout, abstract connected nodes and dashboard cards, headline centered, CommunityBridge brand feel, instagram portrait 4:5, CommunityBridge branding, Autism Acceptance emphasis, headline text Acceptance Begins With Respectful Support	Autism Acceptance Month is a reminder that respectful support starts with listening, clarity, and systems that help teams respond well. CommunityBridge helps providers strengthen communication and coordination in ways that better support families and staff. Request a demo to learn more.	#CommunityBridge #ABATherapy #CareCoordination #HealthcareTechnology #BCBA #ClinicOperations #AutismAcceptanceMonth #RespectfulSupport	2027-04-07	10:00 AM	Autism Acceptance Month	Pending	TRUE
20270407-IG-123	CommunityBridge Annual Growth Campaign 2026-2027	2027-04-role-based-dashboards-03	Instagram	Acceptance Begins With Respectful Support	clean branded healthcare-tech social graphic, white and slate background with subtle blue-green gradient accents, calm modern layout, abstract connected nodes and dashboard cards, headline centered, CommunityBridge brand feel, instagram portrait 4:5, CommunityBridge branding, Autism Acceptance emphasis, headline text Acceptance Begins With Respectful Support	Autism Acceptance Month is a good time to center respectful support and clearer communication. CommunityBridge helps teams build workflows that better support families and staff. Request a demo to learn more.	#CommunityBridge #ABATherapy #CareCoordination #HealthcareTechnology #BCBA #ClinicOperations #AutismAcceptanceMonth #RespectfulSupport	2027-04-07	10:00 AM	Autism Acceptance Month	Pending	TRUE
20270409-FB-124	CommunityBridge Annual Growth Campaign 2026-2027	2027-04-family-communication-04	Facebook	Acceptance Begins With Respectful Support	static branded portrait social graphic, supportive healthcare-tech style, soft green and blue accents, clean whitespace, subtle message bubbles and family-care icons, modern sans serif typography, calm reassuring composition, instagram portrait 4:5, CommunityBridge branding, Autism Acceptance emphasis, headline text Acceptance Begins With Respectful Support	Autism Acceptance Month is a reminder that respectful support starts with listening, clarity, and systems that help teams respond well. CommunityBridge helps providers strengthen communication and coordination in ways that better support families and staff. Request a demo to learn more.	#CommunityBridge #FamilyCommunication #ABATherapy #CareTeams #ParentSupport #HealthcareWorkflow #AutismAcceptanceMonth #RespectfulSupport	2027-04-09	10:00 AM	Autism Acceptance Month	Pending	TRUE
20270409-IG-124	CommunityBridge Annual Growth Campaign 2026-2027	2027-04-family-communication-04	Instagram	Acceptance Begins With Respectful Support	static branded portrait social graphic, supportive healthcare-tech style, soft green and blue accents, clean whitespace, subtle message bubbles and family-care icons, modern sans serif typography, calm reassuring composition, instagram portrait 4:5, CommunityBridge branding, Autism Acceptance emphasis, headline text Acceptance Begins With Respectful Support	Autism Acceptance Month is a good time to center respectful support and clearer communication. CommunityBridge helps teams build workflows that better support families and staff. Request a demo to learn more.	#CommunityBridge #FamilyCommunication #ABATherapy #CareTeams #ParentSupport #HealthcareWorkflow #AutismAcceptanceMonth #RespectfulSupport	2027-04-09	10:00 AM	Autism Acceptance Month	Pending	TRUE
20270412-FB-125	CommunityBridge Annual Growth Campaign 2026-2027	2027-04-scheduling-efficiency-05	Facebook	Acceptance Begins With Respectful Support	branded instagram portrait graphic, operational healthcare layout, minimal calendar grid elements, soft green highlight, navy and slate accents, clean modern headline space, organized and efficient visual tone, instagram portrait 4:5, CommunityBridge branding, Autism Acceptance emphasis, headline text Acceptance Begins With Respectful Support	Autism Acceptance Month is a reminder that respectful support starts with listening, clarity, and systems that help teams respond well. CommunityBridge helps providers strengthen communication and coordination in ways that better support families and staff. Request a demo to learn more.	#CommunityBridge #SchedulingEfficiency #ABATherapy #ClinicOperations #CareCoordination #WorkflowTools #AutismAcceptanceMonth #RespectfulSupport	2027-04-12	10:00 AM	Autism Acceptance Month	Pending	TRUE
20270412-IG-125	CommunityBridge Annual Growth Campaign 2026-2027	2027-04-scheduling-efficiency-05	Instagram	Acceptance Begins With Respectful Support	branded instagram portrait graphic, operational healthcare layout, minimal calendar grid elements, soft green highlight, navy and slate accents, clean modern headline space, organized and efficient visual tone, instagram portrait 4:5, CommunityBridge branding, Autism Acceptance emphasis, headline text Acceptance Begins With Respectful Support	Autism Acceptance Month is a good time to center respectful support and clearer communication. CommunityBridge helps teams build workflows that better support families and staff. Request a demo to learn more.	#CommunityBridge #SchedulingEfficiency #ABATherapy #ClinicOperations #CareCoordination #WorkflowTools #AutismAcceptanceMonth #RespectfulSupport	2027-04-12	10:00 AM	Autism Acceptance Month	Pending	TRUE
20270414-FB-126	CommunityBridge Annual Growth Campaign 2026-2027	2027-04-billing-visibility-06	Facebook	Visibility Turns Billing Into Action	professional branded social graphic for healthcare operations, clean white background, subtle billing chart elements, blue-green gradient lines, polished admin-tech style, clear centered headline, instagram portrait 4:5, CommunityBridge branding, Autism Acceptance emphasis, headline text Visibility Turns Billing Into Action	When billing details are easier to track, teams can respond faster and plan with more confidence. CommunityBridge helps organizations improve visibility across operational workflows so fewer details get lost. Request a demo to explore smarter coordination. This season is a good time to focus on respectful autism acceptance and family-centered support.	#CommunityBridge #BillingVisibility #HealthcareTechnology #ABATherapy #AdminEfficiency #OperationsSupport	2027-04-14	10:00 AM	None	Pending	TRUE
20270414-IG-126	CommunityBridge Annual Growth Campaign 2026-2027	2027-04-billing-visibility-06	Instagram	Visibility Turns Billing Into Action	professional branded social graphic for healthcare operations, clean white background, subtle billing chart elements, blue-green gradient lines, polished admin-tech style, clear centered headline, instagram portrait 4:5, CommunityBridge branding, Autism Acceptance emphasis, headline text Visibility Turns Billing Into Action	More visibility means fewer surprises. CommunityBridge helps teams stay on top of operational details with clearer workflows and stronger follow-through. Request a demo to learn more. This season is all about respectful autism acceptance and family-centered support.	#CommunityBridge #BillingVisibility #HealthcareTechnology #ABATherapy #AdminEfficiency #OperationsSupport	2027-04-14	10:00 AM	None	Pending	TRUE
20270416-FB-127	CommunityBridge Annual Growth Campaign 2026-2027	2027-04-reporting-insights-07	Facebook	Reporting Should Support Better Decisions	clean data-informed social graphic, branded healthcare-tech portrait design, subtle report cards and chart accents, calm professional palette, spacious layout, headline prominent and readable, instagram portrait 4:5, CommunityBridge branding, Autism Acceptance emphasis, headline text Reporting Should Support Better Decisions	Good reporting should help teams act, not slow them down. CommunityBridge supports better visibility into the information providers need so decisions can feel more timely, aligned, and practical. Request a demo to see how reporting workflows can work better. This season is a good time to focus on respectful autism acceptance and family-centered support.	#CommunityBridge #ReportingInsights #HealthcareWorkflow #ABATherapy #CareCoordination #OperationalClarity	2027-04-16	10:00 AM	None	Pending	TRUE
20270416-IG-127	CommunityBridge Annual Growth Campaign 2026-2027	2027-04-reporting-insights-07	Instagram	Reporting Should Support Better Decisions	clean data-informed social graphic, branded healthcare-tech portrait design, subtle report cards and chart accents, calm professional palette, spacious layout, headline prominent and readable, instagram portrait 4:5, CommunityBridge branding, Autism Acceptance emphasis, headline text Reporting Should Support Better Decisions	Better reporting leads to better next steps. CommunityBridge helps teams turn information into action with more clarity and less guesswork. Request a demo to explore the workflow. This season is all about respectful autism acceptance and family-centered support.	#CommunityBridge #ReportingInsights #HealthcareWorkflow #ABATherapy #CareCoordination #OperationalClarity	2027-04-16	10:00 AM	None	Pending	TRUE
20270419-FB-128	CommunityBridge Annual Growth Campaign 2026-2027	2027-04-admin-time-savings-08	Facebook	Save Time Where It Matters Most	static branded promo graphic, calm admin efficiency theme, white background, layered blue and green curves, checklist and workflow icons, modern clean typography, polished and practical, instagram portrait 4:5, CommunityBridge branding, Autism Acceptance emphasis, headline text Save Time Where It Matters Most	When administrative work becomes more manageable, teams get more room to focus on people. CommunityBridge helps organizations simplify coordination and reduce workflow drag across everyday tasks. Request a demo to see how your team could save time. This season is a good time to focus on respectful autism acceptance and family-centered support.	#CommunityBridge #AdminEfficiency #CareCoordination #ABATherapy #HealthcareTechnology #TeamSupport	2027-04-19	10:00 AM	None	Pending	TRUE
20270419-IG-128	CommunityBridge Annual Growth Campaign 2026-2027	2027-04-admin-time-savings-08	Instagram	Save Time Where It Matters Most	static branded promo graphic, calm admin efficiency theme, white background, layered blue and green curves, checklist and workflow icons, modern clean typography, polished and practical, instagram portrait 4:5, CommunityBridge branding, Autism Acceptance emphasis, headline text Save Time Where It Matters Most	Less admin friction creates more room for meaningful work. CommunityBridge helps teams streamline the tasks that shape every day. Request a demo to see how it works. This season is all about respectful autism acceptance and family-centered support.	#CommunityBridge #AdminEfficiency #CareCoordination #ABATherapy #HealthcareTechnology #TeamSupport	2027-04-19	10:00 AM	None	Pending	TRUE
20270421-FB-129	CommunityBridge Annual Growth Campaign 2026-2027	2027-04-care-team-coordination-09	Facebook	Connected Teams Create Calmer Days	branded care coordination graphic, portrait format, soft blue-green gradients, connected team icons, welcoming healthcare-tech aesthetic, balanced spacing, strong centered headline, instagram portrait 4:5, CommunityBridge branding, Autism Acceptance emphasis, headline text Connected Teams Create Calmer Days	Care feels stronger when teams are aligned. CommunityBridge helps clinicians, administrators, and family-facing staff stay coordinated so important details reach the right people at the right time. Request a demo to explore a more connected approach. This season is a good time to focus on respectful autism acceptance and family-centered support.	#CommunityBridge #CareCoordination #ABATherapy #TeamCommunication #HealthcareWorkflow #ProviderSupport	2027-04-21	10:00 AM	None	Pending	TRUE
20270421-IG-129	CommunityBridge Annual Growth Campaign 2026-2027	2027-04-care-team-coordination-09	Instagram	Connected Teams Create Calmer Days	branded care coordination graphic, portrait format, soft blue-green gradients, connected team icons, welcoming healthcare-tech aesthetic, balanced spacing, strong centered headline, instagram portrait 4:5, CommunityBridge branding, Autism Acceptance emphasis, headline text Connected Teams Create Calmer Days	Connected teams can support families with more consistency and less stress. CommunityBridge helps bring the right people and information together. Request a demo to learn more. This season is all about respectful autism acceptance and family-centered support.	#CommunityBridge #CareCoordination #ABATherapy #TeamCommunication #HealthcareWorkflow #ProviderSupport	2027-04-21	10:00 AM	None	Pending	TRUE
20270423-FB-130	CommunityBridge Annual Growth Campaign 2026-2027	2027-04-parent-trust-10	Facebook	Trust Grows Through Clear Communication	supportive branded social graphic, family trust theme, clean portrait layout, soft green and blue arcs, subtle family silhouettes or icons, modern calming typography, instagram portrait 4:5, CommunityBridge branding, Autism Acceptance emphasis, headline text Trust Grows Through Clear Communication	Trust is built through steady communication, clear expectations, and reliable follow-through. CommunityBridge helps organizations create a more supportive experience for families through stronger coordination. Request a demo to see how the platform supports trust at scale. This season is a good time to focus on respectful autism acceptance and family-centered support.	#CommunityBridge #ParentTrust #FamilySupport #ABATherapy #CareTeams #HealthcareTechnology	2027-04-23	10:00 AM	None	Pending	TRUE
20270423-IG-130	CommunityBridge Annual Growth Campaign 2026-2027	2027-04-parent-trust-10	Instagram	Trust Grows Through Clear Communication	supportive branded social graphic, family trust theme, clean portrait layout, soft green and blue arcs, subtle family silhouettes or icons, modern calming typography, instagram portrait 4:5, CommunityBridge branding, Autism Acceptance emphasis, headline text Trust Grows Through Clear Communication	Trust grows when families feel informed and supported. CommunityBridge helps teams create a clearer experience from day to day. Request a demo to see how. This season is all about respectful autism acceptance and family-centered support.	#CommunityBridge #ParentTrust #FamilySupport #ABATherapy #CareTeams #HealthcareTechnology	2027-04-23	10:00 AM	None	Pending	TRUE
20270426-FB-131	CommunityBridge Annual Growth Campaign 2026-2027	2027-04-provider-growth-11	Facebook	Growth Needs Systems That Scale	professional growth-focused healthcare graphic, clean white field, subtle upward motion elements, dashboard and team icons, blue-green brand accents, modern polished portrait composition, instagram portrait 4:5, CommunityBridge branding, Autism Acceptance emphasis, headline text Growth Needs Systems That Scale	As organizations grow, the need for consistent systems grows with them. CommunityBridge helps providers support expansion without losing visibility, communication, or operational confidence. Request a demo to explore scalable coordination. This season is a good time to focus on respectful autism acceptance and family-centered support.	#CommunityBridge #ProviderGrowth #ABATherapy #HealthcareOperations #ScalableSystems #ClinicLeadership	2027-04-26	10:00 AM	None	Pending	TRUE
20270426-IG-131	CommunityBridge Annual Growth Campaign 2026-2027	2027-04-provider-growth-11	Instagram	Growth Needs Systems That Scale	professional growth-focused healthcare graphic, clean white field, subtle upward motion elements, dashboard and team icons, blue-green brand accents, modern polished portrait composition, instagram portrait 4:5, CommunityBridge branding, Autism Acceptance emphasis, headline text Growth Needs Systems That Scale	Growth works better when the system behind it can scale. CommunityBridge helps providers build with more visibility and confidence. Request a demo to learn more. This season is all about respectful autism acceptance and family-centered support.	#CommunityBridge #ProviderGrowth #ABATherapy #HealthcareOperations #ScalableSystems #ClinicLeadership	2027-04-26	10:00 AM	None	Pending	TRUE
20270428-FB-132	CommunityBridge Annual Growth Campaign 2026-2027	2027-04-operational-clarity-12	Facebook	Operational Clarity Changes Everything	minimal branded operations graphic, portrait static design, crisp typography, subtle workflow layers and directional lines, clean healthcare-tech atmosphere, blue and green highlight accents, instagram portrait 4:5, CommunityBridge branding, Autism Acceptance emphasis, headline text Operational Clarity Changes Everything	Operational clarity helps teams move faster with less confusion. CommunityBridge brings key workflows into one connected experience so providers can support staff and families more effectively. Request a demo to see how clearer operations can improve the day. This season is a good time to focus on respectful autism acceptance and family-centered support.	#CommunityBridge #OperationalClarity #ClinicOperations #ABATherapy #WorkflowSupport #HealthcareTechnology	2027-04-28	10:00 AM	None	Pending	TRUE
20270428-IG-132	CommunityBridge Annual Growth Campaign 2026-2027	2027-04-operational-clarity-12	Instagram	Operational Clarity Changes Everything	minimal branded operations graphic, portrait static design, crisp typography, subtle workflow layers and directional lines, clean healthcare-tech atmosphere, blue and green highlight accents, instagram portrait 4:5, CommunityBridge branding, Autism Acceptance emphasis, headline text Operational Clarity Changes Everything	Clarity creates momentum. CommunityBridge helps teams simplify operations so the day can run with more confidence. Request a demo to explore the platform. This season is all about respectful autism acceptance and family-centered support.	#CommunityBridge #OperationalClarity #ClinicOperations #ABATherapy #WorkflowSupport #HealthcareTechnology	2027-04-28	10:00 AM	None	Pending	TRUE
20270503-FB-133	CommunityBridge Annual Growth Campaign 2026-2027	2027-05-demo-cta-01	Facebook	Support Strong Teams And Families	branded promotional static graphic, clean modern healthcare-tech style, subtle app interface cards, green call-to-action accent, white and slate composition, confident headline area, instagram portrait 4:5, CommunityBridge branding, Wellbeing and Summer Planning emphasis, headline text Support Strong Teams And Families	Mental Health Awareness Month is a reminder that strong systems can reduce friction and support wellbeing across teams and families. CommunityBridge helps organizations create clearer coordination so everyday work feels more manageable. Request a demo to explore the platform.	#CommunityBridge #RequestADemo #ABATherapy #HealthcareTechnology #CareCoordination #ClinicOperations #MentalHealthAwarenessMonth #SupportiveSystems	2027-05-03	10:00 AM	Mental Health Awareness Month	Pending	TRUE
20270503-IG-133	CommunityBridge Annual Growth Campaign 2026-2027	2027-05-demo-cta-01	Instagram	Support Strong Teams And Families	branded promotional static graphic, clean modern healthcare-tech style, subtle app interface cards, green call-to-action accent, white and slate composition, confident headline area, instagram portrait 4:5, CommunityBridge branding, Wellbeing and Summer Planning emphasis, headline text Support Strong Teams And Families	Supportive systems can make everyday care work feel more manageable. CommunityBridge helps teams build clarity, communication, and steadier coordination. Request a demo to learn more.	#CommunityBridge #RequestADemo #ABATherapy #HealthcareTechnology #CareCoordination #ClinicOperations #MentalHealthAwarenessMonth #SupportiveSystems	2027-05-03	10:00 AM	Mental Health Awareness Month	Pending	TRUE
20270505-FB-134	CommunityBridge Annual Growth Campaign 2026-2027	2027-05-role-based-dashboards-02	Facebook	Support Strong Teams And Families	clean branded healthcare-tech social graphic, white and slate background with subtle blue-green gradient accents, calm modern layout, abstract connected nodes and dashboard cards, headline centered, CommunityBridge brand feel, instagram portrait 4:5, CommunityBridge branding, Wellbeing and Summer Planning emphasis, headline text Support Strong Teams And Families	Mental Health Awareness Month is a reminder that strong systems can reduce friction and support wellbeing across teams and families. CommunityBridge helps organizations create clearer coordination so everyday work feels more manageable. Request a demo to explore the platform.	#CommunityBridge #ABATherapy #CareCoordination #HealthcareTechnology #BCBA #ClinicOperations #MentalHealthAwarenessMonth #SupportiveSystems	2027-05-05	10:00 AM	Mental Health Awareness Month	Pending	TRUE
20270505-IG-134	CommunityBridge Annual Growth Campaign 2026-2027	2027-05-role-based-dashboards-02	Instagram	Support Strong Teams And Families	clean branded healthcare-tech social graphic, white and slate background with subtle blue-green gradient accents, calm modern layout, abstract connected nodes and dashboard cards, headline centered, CommunityBridge brand feel, instagram portrait 4:5, CommunityBridge branding, Wellbeing and Summer Planning emphasis, headline text Support Strong Teams And Families	Supportive systems can make everyday care work feel more manageable. CommunityBridge helps teams build clarity, communication, and steadier coordination. Request a demo to learn more.	#CommunityBridge #ABATherapy #CareCoordination #HealthcareTechnology #BCBA #ClinicOperations #MentalHealthAwarenessMonth #SupportiveSystems	2027-05-05	10:00 AM	Mental Health Awareness Month	Pending	TRUE
20270507-FB-135	CommunityBridge Annual Growth Campaign 2026-2027	2027-05-family-communication-03	Facebook	Support Strong Teams And Families	static branded portrait social graphic, supportive healthcare-tech style, soft green and blue accents, clean whitespace, subtle message bubbles and family-care icons, modern sans serif typography, calm reassuring composition, instagram portrait 4:5, CommunityBridge branding, Wellbeing and Summer Planning emphasis, headline text Support Strong Teams And Families	Mental Health Awareness Month is a reminder that strong systems can reduce friction and support wellbeing across teams and families. CommunityBridge helps organizations create clearer coordination so everyday work feels more manageable. Request a demo to explore the platform.	#CommunityBridge #FamilyCommunication #ABATherapy #CareTeams #ParentSupport #HealthcareWorkflow #MentalHealthAwarenessMonth #SupportiveSystems	2027-05-07	10:00 AM	Mental Health Awareness Month	Pending	TRUE
20270507-IG-135	CommunityBridge Annual Growth Campaign 2026-2027	2027-05-family-communication-03	Instagram	Support Strong Teams And Families	static branded portrait social graphic, supportive healthcare-tech style, soft green and blue accents, clean whitespace, subtle message bubbles and family-care icons, modern sans serif typography, calm reassuring composition, instagram portrait 4:5, CommunityBridge branding, Wellbeing and Summer Planning emphasis, headline text Support Strong Teams And Families	Supportive systems can make everyday care work feel more manageable. CommunityBridge helps teams build clarity, communication, and steadier coordination. Request a demo to learn more.	#CommunityBridge #FamilyCommunication #ABATherapy #CareTeams #ParentSupport #HealthcareWorkflow #MentalHealthAwarenessMonth #SupportiveSystems	2027-05-07	10:00 AM	Mental Health Awareness Month	Pending	TRUE
20270510-FB-136	CommunityBridge Annual Growth Campaign 2026-2027	2027-05-scheduling-efficiency-04	Facebook	Support Strong Teams And Families	branded instagram portrait graphic, operational healthcare layout, minimal calendar grid elements, soft green highlight, navy and slate accents, clean modern headline space, organized and efficient visual tone, instagram portrait 4:5, CommunityBridge branding, Wellbeing and Summer Planning emphasis, headline text Support Strong Teams And Families	Mental Health Awareness Month is a reminder that strong systems can reduce friction and support wellbeing across teams and families. CommunityBridge helps organizations create clearer coordination so everyday work feels more manageable. Request a demo to explore the platform.	#CommunityBridge #SchedulingEfficiency #ABATherapy #ClinicOperations #CareCoordination #WorkflowTools #MentalHealthAwarenessMonth #SupportiveSystems	2027-05-10	10:00 AM	Mental Health Awareness Month	Pending	TRUE
20270510-IG-136	CommunityBridge Annual Growth Campaign 2026-2027	2027-05-scheduling-efficiency-04	Instagram	Support Strong Teams And Families	branded instagram portrait graphic, operational healthcare layout, minimal calendar grid elements, soft green highlight, navy and slate accents, clean modern headline space, organized and efficient visual tone, instagram portrait 4:5, CommunityBridge branding, Wellbeing and Summer Planning emphasis, headline text Support Strong Teams And Families	Supportive systems can make everyday care work feel more manageable. CommunityBridge helps teams build clarity, communication, and steadier coordination. Request a demo to learn more.	#CommunityBridge #SchedulingEfficiency #ABATherapy #ClinicOperations #CareCoordination #WorkflowTools #MentalHealthAwarenessMonth #SupportiveSystems	2027-05-10	10:00 AM	Mental Health Awareness Month	Pending	TRUE
20270512-FB-137	CommunityBridge Annual Growth Campaign 2026-2027	2027-05-billing-visibility-05	Facebook	Support Strong Teams And Families	professional branded social graphic for healthcare operations, clean white background, subtle billing chart elements, blue-green gradient lines, polished admin-tech style, clear centered headline, instagram portrait 4:5, CommunityBridge branding, Wellbeing and Summer Planning emphasis, headline text Support Strong Teams And Families	Mental Health Awareness Month is a reminder that strong systems can reduce friction and support wellbeing across teams and families. CommunityBridge helps organizations create clearer coordination so everyday work feels more manageable. Request a demo to explore the platform.	#CommunityBridge #BillingVisibility #HealthcareTechnology #ABATherapy #AdminEfficiency #OperationsSupport #MentalHealthAwarenessMonth #SupportiveSystems	2027-05-12	10:00 AM	Mental Health Awareness Month	Pending	TRUE
20270512-IG-137	CommunityBridge Annual Growth Campaign 2026-2027	2027-05-billing-visibility-05	Instagram	Support Strong Teams And Families	professional branded social graphic for healthcare operations, clean white background, subtle billing chart elements, blue-green gradient lines, polished admin-tech style, clear centered headline, instagram portrait 4:5, CommunityBridge branding, Wellbeing and Summer Planning emphasis, headline text Support Strong Teams And Families	Supportive systems can make everyday care work feel more manageable. CommunityBridge helps teams build clarity, communication, and steadier coordination. Request a demo to learn more.	#CommunityBridge #BillingVisibility #HealthcareTechnology #ABATherapy #AdminEfficiency #OperationsSupport #MentalHealthAwarenessMonth #SupportiveSystems	2027-05-12	10:00 AM	Mental Health Awareness Month	Pending	TRUE
20270514-FB-138	CommunityBridge Annual Growth Campaign 2026-2027	2027-05-reporting-insights-06	Facebook	Reporting Should Support Better Decisions	clean data-informed social graphic, branded healthcare-tech portrait design, subtle report cards and chart accents, calm professional palette, spacious layout, headline prominent and readable, instagram portrait 4:5, CommunityBridge branding, Wellbeing and Summer Planning emphasis, headline text Reporting Should Support Better Decisions	Good reporting should help teams act, not slow them down. CommunityBridge supports better visibility into the information providers need so decisions can feel more timely, aligned, and practical. Request a demo to see how reporting workflows can work better. This season is a good time to focus on mental health awareness and summer planning.	#CommunityBridge #ReportingInsights #HealthcareWorkflow #ABATherapy #CareCoordination #OperationalClarity	2027-05-14	10:00 AM	None	Pending	TRUE
